,time,price,change,volume,amount,type
1730,10:56:32,76.7,-0.01,21,161078,卖盘
1731,10:56:35,76.72,0.02,49,375927,买盘
1732,10:56:36,76.72,0.0,58,445431,买盘
1733,10:56:41,76.72,0.0,5,38364,买盘
1734,10:56:44,76.72,0.0,44,337101,卖盘
1735,10:56:47,76.72,0.0,38,291536,买盘
1736,10:56:50,76.73,0.01,76,583536,买盘
1737,10:56:53,76.73,0.0,26,199492,买盘
1738,10:56:54,76.74,0.01,34,260887,买盘
1739,10:56:59,76.75,0.01,39,294835,买盘
1740,10:57:02,76.76,0.01,148,1135952,买盘
1741,10:57:05,76.75,-0.01,79,606536,卖盘
1742,10:57:08,76.79,0.04,19,145872,买盘
1743,10:57:10,76.79,0.0,41,314839,买盘
1744,10:57:14,76.8,0.01,70,537573,买盘
1745,10:57:17,76.79,-0.01,29,222703,卖盘
1746,10:57:19,76.81,0.02,265,2035120,买盘
1747,10:57:23,76.84,0.03,44,338026,买盘
1748,10:57:26,76.83,-0.01,64,491750,卖盘
1749,10:57:29,76.85,0.02,380,2919585,买盘
1750,10:57:30,76.88,0.03,146,1122171,买盘
1751,10:57:35,76.85,-0.03,117,899356,卖盘
1752,10:57:38,76.88,0.03,122,937940,中性盘
1753,10:57:40,76.89,0.01,308,2368177,买盘
1754,10:57:44,76.9,0.01,189,1453312,买盘
1755,10:57:45,76.91,0.01,132,1015074,买盘
1756,10:57:50,76.91,0.0,41,315338,卖盘
1757,10:57:53,76.93,0.02,109,838392,买盘
1758,10:57:54,76.92,-0.01,17,130755,中性盘
1759,10:57:57,76.9,-0.02,268,2061051,卖盘
1760,10:58:02,76.89,-0.01,157,1207342,卖盘
1761,10:58:05,76.91,0.02,196,1507448,买盘
1762,10:58:08,76.9,-0.01,254,1953477,卖盘
1763,10:58:11,76.9,0.0,46,353755,买盘
1764,10:58:14,76.9,0.0,70,538251,买盘
1765,10:58:17,76.85,-0.05,226,1736988,卖盘
1766,10:58:20,76.83,-0.02,350,2689352,卖盘
1767,10:58:23,76.82,-0.01,854,6560506,卖盘
1768,10:58:26,76.73,-0.09,108,829143,卖盘
1769,10:58:29,76.72,-0.01,64,491352,卖盘
1770,10:58:31,76.77,0.05,86,660109,中性盘
1771,10:58:35,76.69,-0.08,92,705646,卖盘
1772,10:58:37,76.73,0.04,186,1426843,买盘
1773,10:58:41,76.61,-0.12,335,2568166,卖盘
1774,10:58:44,76.69,0.08,87,666629,买盘
1775,10:58:46,76.62,-0.07,134,1026773,中性盘
1776,10:58:50,76.63,0.01,125,958127,买盘
1777,10:58:53,76.69,0.06,96,736006,中性盘
1778,10:58:56,76.58,-0.11,228,1747688,卖盘
1779,10:58:59,76.62,0.04,25,191617,买盘
1780,10:59:02,76.67,0.05,331,2539282,买盘
1781,10:59:05,76.72,0.05,158,1210695,买盘
1782,10:59:07,76.71,-0.01,66,506289,中性盘
1783,10:59:11,76.72,0.01,40,306095,买盘
1784,10:59:14,76.72,0.0,20,153406,卖盘
1785,10:59:17,76.75,0.03,31,237903,买盘
1786,10:59:19,76.72,-0.03,41,313244,买盘
1787,10:59:23,76.77,0.05,6,46062,买盘
1788,10:59:26,76.77,0.0,4,30708,卖盘
1789,10:59:29,76.77,0.0,31,244925,卖盘
1790,10:59:30,76.8,0.03,26,199657,买盘
1791,10:59:35,76.78,-0.02,5,38390,卖盘
1792,10:59:38,76.8,0.02,82,629704,买盘
1793,10:59:40,76.8,0.0,53,407028,买盘
1794,10:59:44,76.8,0.0,15,115202,卖盘
1795,10:59:47,76.78,-0.02,24,184293,卖盘
1796,10:59:50,76.77,-0.01,81,621862,卖盘
1797,10:59:53,76.77,0.0,88,675576,买盘
1798,10:59:56,76.77,0.0,739,5665755,买盘
1799,10:59:59,76.77,0.0,77,590356,买盘
1800,11:00:02,76.75,-0.02,60,460555,中性盘
1801,11:00:04,76.75,0.0,32,245556,买盘
1802,11:00:08,76.74,-0.01,68,521894,中性盘
1803,11:00:11,76.68,-0.06,35,268542,中性盘
1804,11:00:13,76.73,0.05,10,76723,中性盘
1805,11:00:17,76.68,-0.05,38,291402,卖盘
1806,11:00:19,76.73,0.05,28,214746,买盘
1807,11:00:23,76.75,0.02,60,454558,买盘
1808,11:00:25,76.73,-0.02,27,207126,买盘
1809,11:00:29,76.74,0.01,11,84875,卖盘
1810,11:00:31,76.73,-0.01,48,368353,卖盘
1811,11:00:35,76.75,0.02,27,207187,买盘
1812,11:00:38,76.74,-0.01,174,1335104,中性盘
1813,11:00:41,76.74,0.0,35,267359,买盘
1814,11:00:44,76.73,-0.01,27,207188,卖盘
1815,11:00:47,76.75,0.02,37,283916,买盘
1816,11:00:50,76.75,0.0,54,414787,买盘
1817,11:00:53,76.76,0.01,50,383800,买盘
1818,11:00:56,76.75,-0.01,40,307012,卖盘
1819,11:00:58,76.76,0.01,18,138157,中性盘
1820,11:01:01,76.77,0.01,143,1101647,买盘
1821,11:01:05,76.76,-0.01,54,414518,卖盘
1822,11:01:08,76.75,-0.01,41,310971,买盘
1823,11:01:10,76.77,0.02,11,84426,买盘
1824,11:01:14,76.75,-0.02,2,15351,中性盘
1825,11:01:16,76.77,0.02,1,7677,买盘
1826,11:01:19,76.76,-0.01,16,122818,卖盘
1827,11:01:23,76.77,0.01,65,499067,买盘
1828,11:01:26,76.75,-0.02,14,107457,卖盘
1829,11:01:29,76.75,0.0,30,230249,买盘
1830,11:01:31,76.75,0.0,126,967043,买盘
1831,11:01:35,76.76,0.01,13,99780,买盘
1832,11:01:38,76.77,0.01,41,320114,买盘
1833,11:01:41,76.76,-0.01,15,115151,卖盘
1834,11:01:44,76.77,0.01,26,199594,买盘
1835,11:01:46,76.77,0.0,5,38382,买盘
1836,11:01:50,76.76,-0.01,29,220767,卖盘
1837,11:01:53,76.78,0.02,711,5458176,买盘
1838,11:01:56,76.77,-0.01,44,337788,卖盘
1839,11:01:59,76.76,-0.01,36,276317,买盘
1840,11:02:02,76.77,0.01,39,299004,买盘
1841,11:02:05,76.76,-0.01,74,568076,卖盘
1842,11:02:08,76.76,0.0,59,452876,买盘
1843,11:02:11,76.75,-0.01,77,591392,卖盘
1844,11:02:14,76.74,-0.01,89,683038,卖盘
1845,11:02:17,76.71,-0.03,126,965614,卖盘
1846,11:02:20,76.68,-0.03,37,283791,卖盘
1847,11:02:22,76.7,0.02,119,912651,买盘
1848,11:02:25,76.67,-0.03,20,153357,卖盘
1849,11:02:28,76.67,0.0,96,736291,卖盘
1850,11:02:32,76.67,0.0,8,61335,买盘
1851,11:02:35,76.66,-0.01,65,498442,卖盘
1852,11:02:38,76.66,0.0,70,536670,卖盘
1853,11:02:41,76.69,0.03,28,214716,买盘
1854,11:02:44,76.69,0.0,36,276082,买盘
1855,11:02:47,76.7,0.01,20,153393,买盘
1856,11:02:49,76.7,0.0,30,230075,买盘
1857,11:02:53,76.7,0.0,56,432574,买盘
1858,11:02:56,76.7,0.0,15,115050,卖盘
1859,11:02:58,76.69,-0.01,73,556787,卖盘
1860,11:03:01,76.7,0.01,15,115048,买盘
1861,11:03:05,76.71,0.01,167,1283960,买盘
1862,11:03:08,76.71,0.0,44,337512,买盘
1863,11:03:11,76.7,-0.01,21,161077,中性盘
1864,11:03:14,76.71,0.01,14,107395,买盘
1865,11:03:17,76.71,0.0,11,84401,卖盘
1866,11:03:20,76.73,0.02,50,384473,买盘
1867,11:03:23,76.73,0.0,10,76727,买盘
1868,11:03:26,76.71,-0.02,28,214830,卖盘
1869,11:03:29,76.74,0.03,16,122747,买盘
1870,11:03:32,76.72,-0.02,18,138120,中性盘
1871,11:03:35,76.75,0.03,22,168746,买盘
1872,11:03:38,76.73,-0.02,73,560141,卖盘
1873,11:03:41,76.75,0.02,45,345375,买盘
1874,11:03:44,76.75,0.0,66,506546,卖盘
1875,11:03:46,76.75,0.0,26,199548,买盘
1876,11:03:50,76.73,-0.02,14,107427,卖盘
1877,11:03:53,76.75,0.02,69,529544,买盘
1878,11:03:56,76.73,-0.02,56,429768,卖盘
1879,11:03:59,76.73,0.0,22,168810,买盘
1880,11:04:01,76.72,-0.01,12,92074,卖盘
1881,11:04:05,76.74,0.02,50,383726,中性盘
1882,11:04:08,76.76,0.02,21,161178,买盘
1883,11:04:11,76.73,-0.03,46,352948,卖盘
1884,11:04:14,76.75,0.02,10,76732,买盘
1885,11:04:17,76.75,0.0,36,276290,买盘
1886,11:04:19,76.75,0.0,3,23026,卖盘
1887,11:04:23,76.76,0.01,34,260971,买盘
1888,11:04:26,76.75,-0.01,37,283996,卖盘
1889,11:04:28,76.77,0.02,15,115149,买盘
1890,11:04:32,76.76,-0.01,23,176547,卖盘
1891,11:04:35,76.76,0.0,52,399123,买盘
1892,11:04:38,76.76,0.0,17,130491,买盘
1893,11:04:41,76.75,-0.01,81,621673,卖盘
1894,11:04:44,76.76,0.01,122,936453,买盘
1895,11:04:47,76.74,-0.02,6,46053,卖盘
1896,11:04:49,76.74,0.0,67,514167,卖盘
1897,11:04:53,76.74,0.0,27,207198,买盘
1898,11:04:55,76.74,0.0,8,61392,买盘
1899,11:04:59,76.72,-0.02,37,283898,卖盘
1900,11:05:02,76.74,0.02,54,414370,买盘
1901,11:05:04,76.74,0.0,163,1250825,买盘
1902,11:05:08,76.74,0.0,1,7674,卖盘
1903,11:05:10,76.75,0.01,10,76743,中性盘
1904,11:05:14,76.76,0.01,80,613993,买盘
1905,11:05:17,76.74,-0.02,63,483464,卖盘
1906,11:05:20,76.73,-0.01,13,99752,中性盘
1907,11:05:22,76.73,0.0,54,414282,买盘
1908,11:05:26,76.73,0.0,66,506471,买盘
1909,11:05:28,76.73,0.0,6,46036,买盘
1910,11:05:32,76.73,0.0,34,260820,卖盘
1911,11:05:35,76.71,-0.02,189,1449918,卖盘
1912,11:05:37,76.7,-0.01,253,1939670,卖盘
1913,11:05:41,76.69,-0.01,193,1480145,卖盘
1914,11:05:43,76.7,0.01,371,2845483,买盘
1915,11:05:47,76.7,0.0,226,1733425,买盘
1916,11:05:49,76.69,-0.01,10,76697,中性盘
1917,11:05:53,76.69,0.0,118,904958,买盘
1918,11:05:56,76.71,0.02,107,820698,买盘
1919,11:05:58,76.7,-0.01,213,1633718,卖盘
1920,11:06:02,76.69,-0.01,15,115035,卖盘
1921,11:06:05,76.68,-0.01,262,2009165,卖盘
1922,11:06:07,76.71,0.03,21,161067,买盘
1923,11:06:11,76.7,-0.01,13,99713,卖盘
1924,11:06:14,76.71,0.01,22,168751,买盘
1925,11:06:16,76.7,-0.01,59,452566,卖盘
1926,11:06:20,76.72,0.02,10,76711,买盘
1927,11:06:23,76.72,0.0,27,207103,买盘
1928,11:06:25,76.7,-0.02,23,176438,卖盘
1929,11:06:29,76.72,0.02,24,184126,买盘
1930,11:06:32,76.72,0.0,26,199489,卖盘
1931,11:06:35,76.72,0.0,80,613837,卖盘
1932,11:06:38,76.72,0.0,19,145769,卖盘
1933,11:06:41,76.73,0.01,28,214831,买盘
1934,11:06:44,76.73,0.0,98,751926,买盘
1935,11:06:47,76.76,0.03,84,644693,买盘
1936,11:06:50,76.76,0.0,16,122804,买盘
1937,11:06:52,76.76,0.0,253,1941851,买盘
1938,11:06:56,76.77,0.01,204,1565908,买盘
1939,11:06:59,76.76,-0.01,11,84437,卖盘
1940,11:07:01,76.77,0.01,17,130495,买盘
1941,11:07:05,76.77,0.0,49,376184,买盘
1942,11:07:08,76.77,0.0,12,92121,买盘
1943,11:07:11,76.76,-0.01,27,207264,卖盘
1944,11:07:13,76.78,0.02,164,1255340,买盘
1945,11:07:17,76.78,0.0,14,107504,卖盘
1946,11:07:19,76.8,0.02,9,69111,买盘
1947,11:07:23,76.8,0.0,18,138233,买盘
1948,11:07:26,76.79,-0.01,31,238072,中性盘
1949,11:07:28,76.8,0.01,17,130549,买盘
1950,11:07:32,76.8,0.0,17,130560,买盘
1951,11:07:35,76.78,-0.02,152,1170905,卖盘
1952,11:07:37,76.79,0.01,115,883189,买盘
1953,11:07:41,76.77,-0.02,79,606520,卖盘
1954,11:07:44,76.77,0.0,56,429912,买盘
1955,11:07:46,76.77,0.0,20,153540,买盘
1956,11:07:50,76.77,0.0,18,138184,买盘
1957,11:07:53,76.76,-0.01,33,253332,卖盘
1958,11:07:55,76.76,0.0,62,472124,卖盘
1959,11:07:59,76.78,0.02,15,115166,买盘
1960,11:08:01,76.77,-0.01,3,23031,中性盘
1961,11:08:05,76.8,0.03,20,153577,买盘
1962,11:08:08,76.78,-0.02,16,126999,中性盘
1963,11:08:11,76.8,0.02,10,76800,买盘
1964,11:08:14,76.8,0.0,50,383986,买盘
1965,11:08:17,76.78,-0.02,97,744908,卖盘
1966,11:08:20,76.8,0.02,33,253434,买盘
1967,11:08:22,76.8,0.0,2,15360,买盘
1968,11:08:26,76.78,-0.02,29,222662,卖盘
1969,11:08:29,76.78,0.0,18,138202,买盘
1970,11:08:32,76.78,0.0,7,53746,买盘
1971,11:08:35,76.78,0.0,86,660282,买盘
1972,11:08:38,76.78,0.0,177,1358874,买盘
1973,11:08:41,76.78,0.0,98,752296,买盘
1974,11:08:44,76.75,-0.03,33,253329,卖盘
1975,11:08:47,76.77,0.02,7,53739,买盘
1976,11:08:50,76.75,-0.02,28,214909,卖盘
1977,11:08:52,76.75,0.0,16,122812,卖盘
1978,11:08:56,76.75,0.0,8,61400,买盘
1979,11:09:02,76.74,-0.01,53,406722,卖盘
1980,11:09:05,76.75,0.01,38,291630,买盘
1981,11:09:08,76.72,-0.03,25,191814,卖盘
1982,11:09:11,76.71,-0.01,17,130413,卖盘
1983,11:09:14,76.7,-0.01,44,337481,卖盘
1984,11:09:17,76.7,0.0,19,145716,买盘
1985,11:09:21,76.68,-0.02,280,2147050,卖盘
1986,11:09:23,76.68,0.0,183,1403266,卖盘
1987,11:09:26,76.67,-0.01,32,245347,卖盘
1988,11:09:28,76.67,0.0,19,145685,卖盘
1989,11:09:32,76.66,-0.01,98,751289,卖盘
1990,11:09:35,76.65,-0.01,10,76652,卖盘
1991,11:09:38,76.65,0.0,24,183948,卖盘
1992,11:09:41,76.62,-0.03,40,306533,卖盘
1993,11:09:44,76.64,0.02,3,22990,买盘
1994,11:09:47,76.62,-0.02,59,452060,中性盘
1995,11:09:50,76.62,0.0,77,590006,卖盘
1996,11:09:53,76.62,0.0,342,2620408,卖盘
1997,11:09:56,76.62,0.0,121,927221,卖盘
1998,11:09:58,76.62,0.0,22,168571,卖盘
1999,11:10:01,76.61,-0.01,201,1539943,卖盘
2000,11:10:04,76.6,-0.01,194,1486052,卖盘
2001,11:10:08,76.59,-0.01,24,183822,卖盘
2002,11:10:11,76.58,-0.01,235,1799639,卖盘
2003,11:10:14,76.57,-0.01,122,934163,卖盘
2004,11:10:17,76.56,-0.01,87,666076,卖盘
2005,11:10:19,76.55,-0.01,358,2740501,卖盘
2006,11:10:23,76.54,-0.01,132,1010364,卖盘
2007,11:10:25,76.53,-0.01,10,76534,卖盘
2008,11:10:29,76.53,0.0,90,688774,卖盘
2009,11:10:31,76.52,-0.01,11,84180,卖盘
2010,11:10:35,76.53,0.01,180,1377394,买盘
2011,11:10:38,76.53,0.0,59,451523,买盘
2012,11:10:41,76.53,0.0,21,160713,卖盘
2013,11:10:43,76.54,0.01,95,727046,买盘
2014,11:10:46,76.56,0.02,357,2732946,买盘
2015,11:10:50,76.57,0.01,10,76570,买盘
2016,11:10:52,76.58,0.01,12,91891,买盘
2017,11:10:55,76.57,-0.01,43,329248,卖盘
2018,11:10:59,76.57,0.0,2,15314,卖盘
2019,11:11:02,76.58,0.01,7,53606,卖盘
2020,11:11:05,76.6,0.02,2,15320,买盘
2021,11:11:08,76.61,0.01,16,122561,买盘
2022,11:11:11,76.61,0.0,38,291073,买盘
2023,11:11:14,76.58,-0.03,105,804093,卖盘
2024,11:11:17,76.58,0.0,7,53606,买盘
2025,11:11:19,76.61,0.03,54,413589,买盘
2026,11:11:23,76.62,0.01,24,183868,买盘
2027,11:11:25,76.62,0.0,7,53631,买盘
2028,11:11:29,76.62,0.0,34,260600,卖盘
2029,11:11:32,76.62,0.0,8,61299,卖盘
2030,11:11:34,76.62,0.0,176,1348509,卖盘
2031,11:11:38,76.62,0.0,7,53634,买盘
2032,11:11:40,76.61,-0.01,50,383064,卖盘
2033,11:11:44,76.64,0.03,20,153246,买盘
2034,11:11:48,76.62,-0.02,18,137918,卖盘
2035,11:11:50,76.64,0.02,14,107284,买盘
2036,11:11:53,76.62,-0.02,6,45984,卖盘
2037,11:11:56,76.64,0.02,5,38318,买盘
2038,11:11:58,76.64,0.0,6,45984,卖盘
2039,11:12:01,76.63,-0.01,42,321918,卖盘
2040,11:12:05,76.65,0.02,12,91976,买盘
2041,11:12:07,76.67,0.02,207,1586225,买盘
2042,11:12:10,76.65,-0.02,33,252928,买盘
2043,11:12:13,76.65,0.0,33,252947,卖盘
2044,11:12:17,76.65,0.0,54,413900,买盘
2045,11:12:19,76.67,0.02,14,107321,买盘
2046,11:12:24,76.62,-0.05,98,750941,卖盘
2047,11:12:26,76.61,-0.01,113,865713,卖盘
2048,11:12:28,76.6,-0.01,53,405983,卖盘
2049,11:12:31,76.57,-0.03,70,536133,卖盘
2050,11:12:35,76.55,-0.02,63,482343,卖盘
2051,11:12:39,76.54,-0.01,82,627670,卖盘
2052,11:12:41,76.53,-0.01,166,1270402,卖盘
2053,11:12:44,76.52,-0.01,210,1606951,卖盘
2054,11:12:46,76.52,0.0,576,4407022,买盘
2055,11:12:51,76.5,-0.02,216,1652616,卖盘
2056,11:12:53,76.5,0.0,1991,15231178,卖盘
2057,11:12:56,76.45,-0.05,969,7410072,卖盘
2058,11:12:58,76.42,-0.03,191,1459693,卖盘
2059,11:13:02,76.4,-0.02,874,6677707,卖盘
2060,11:13:05,76.39,-0.01,88,672186,卖盘
2061,11:13:08,76.37,-0.02,140,1069272,卖盘
2062,11:13:10,76.36,-0.01,55,420035,卖盘
2063,11:13:14,76.36,0.0,93,710117,卖盘
2064,11:13:17,76.35,-0.01,162,1236820,卖盘
2065,11:13:19,76.34,-0.01,38,290109,卖盘
2066,11:13:23,76.34,0.0,126,961693,买盘
2067,11:13:25,76.33,-0.01,67,511454,中性盘
2068,11:13:29,76.34,0.01,44,335852,买盘
2069,11:13:32,76.38,0.04,70,534511,买盘
2070,11:13:35,76.33,-0.05,85,648897,卖盘
2071,11:13:37,76.39,0.06,256,1955033,买盘
2072,11:13:41,76.34,-0.05,131,1000272,卖盘
2073,11:13:44,76.34,0.0,22,168015,卖盘
2074,11:13:46,76.39,0.05,18,137520,卖盘
2075,11:13:51,76.39,0.0,23,175652,买盘
2076,11:13:53,76.39,0.0,61,465972,买盘
2077,11:13:56,76.35,-0.04,197,1504162,卖盘
2078,11:13:59,76.4,0.05,106,809596,买盘
2079,11:14:02,76.42,0.02,6,45842,买盘
2080,11:14:05,76.42,0.0,8,61122,买盘
2081,11:14:08,76.5,0.08,4,30574,中性盘
2082,11:14:10,76.42,-0.08,5,38218,中性盘
2083,11:14:14,76.42,0.0,28,214075,卖盘
2084,11:14:17,76.41,-0.01,12,91694,中性盘
2085,11:14:20,76.4,-0.01,123,939726,卖盘
2086,11:14:22,76.39,-0.01,66,504239,卖盘
2087,11:14:26,76.4,0.01,187,1428605,买盘
2088,11:14:30,76.4,0.0,82,626459,买盘
2089,11:14:33,76.4,0.0,69,527123,买盘
2090,11:14:36,76.4,0.0,238,1818299,买盘
2091,11:14:38,76.41,0.01,203,1550863,买盘
2092,11:14:42,76.42,0.01,115,878728,买盘
2093,11:14:44,76.45,0.03,209,1596839,买盘
2094,11:14:47,76.42,-0.03,24,183425,卖盘
2095,11:14:49,76.45,0.03,24,183480,买盘
2096,11:14:53,76.45,0.0,15,114675,买盘
2097,11:14:55,76.45,0.0,50,382148,买盘
2098,11:14:59,76.42,-0.03,69,527324,卖盘
2099,11:15:01,76.42,0.0,58,443236,卖盘
2100,11:15:05,76.42,0.0,28,213976,买盘
2101,11:15:07,76.42,0.0,14,106992,买盘
2102,11:15:11,76.44,0.02,21,160508,买盘
2103,11:15:18,76.42,-0.02,5,38210,卖盘
2104,11:15:20,76.43,0.01,45,343924,买盘
2105,11:15:22,76.43,0.0,20,152860,卖盘
2106,11:15:26,76.44,0.01,123,940026,买盘
2107,11:15:28,76.43,-0.01,91,695608,卖盘
2108,11:15:32,76.43,0.0,40,305720,买盘
2109,11:15:34,76.43,0.0,4,30572,买盘
2110,11:15:39,76.43,0.0,35,267491,买盘
2111,11:15:40,76.45,0.02,89,680241,买盘
2112,11:15:44,76.45,0.0,34,259909,买盘
2113,11:15:46,76.44,-0.01,24,183457,卖盘
2114,11:15:49,76.45,0.01,46,351669,买盘
2115,11:15:52,76.45,0.0,149,1139045,买盘
2116,11:15:56,76.45,0.0,7,53515,买盘
2117,11:15:59,76.45,0.0,19,145254,买盘
2118,11:16:02,76.5,0.05,475,3631207,买盘
2119,11:16:05,76.43,-0.07,32,244589,卖盘
2120,11:16:08,76.43,0.0,14,107002,买盘
2121,11:16:11,76.45,0.02,42,321049,买盘
2122,11:16:15,76.45,0.0,49,374609,卖盘
2123,11:16:16,76.43,-0.02,50,382184,卖盘
2124,11:16:20,76.45,0.02,50,382209,买盘
2125,11:16:22,76.43,-0.02,25,191093,卖盘
2126,11:16:26,76.43,0.0,116,886603,卖盘
2127,11:16:28,76.44,0.01,9,68795,买盘
2128,11:16:32,76.44,0.0,28,214032,买盘
2129,11:16:34,76.43,-0.01,44,336294,卖盘
2130,11:16:39,76.45,0.02,83,634413,买盘
2131,11:16:41,76.43,-0.02,12,91721,卖盘
2132,11:16:43,76.45,0.02,115,878854,买盘
2133,11:16:46,76.44,-0.01,66,504552,卖盘
2134,11:16:50,76.44,0.0,24,183463,卖盘
2135,11:16:53,76.45,0.01,12,91739,买盘
2136,11:16:58,76.45,0.0,73,557965,买盘
2137,11:17:01,76.44,-0.01,86,657444,卖盘
2138,11:17:05,76.44,0.0,17,129949,卖盘
2139,11:17:08,76.44,0.0,19,145232,买盘
2140,11:17:10,76.44,0.0,37,282790,买盘
2141,11:17:13,76.43,-0.01,34,259848,买盘
2142,11:17:18,76.42,-0.01,27,206340,卖盘
2143,11:17:20,76.43,0.01,21,160520,中性盘
2144,11:17:23,76.42,-0.01,10,76428,卖盘
2145,11:17:25,76.42,0.0,11,84073,卖盘
2146,11:17:29,76.42,0.0,32,244548,卖盘
2147,11:17:32,76.44,0.02,18,137585,买盘
2148,11:17:36,76.43,-0.01,19,145217,卖盘
2149,11:17:37,76.43,0.0,125,955484,卖盘
2150,11:17:41,76.43,0.0,10,76433,卖盘
2151,11:17:44,76.44,0.01,20,152892,卖盘
2152,11:17:47,76.45,0.01,11,84090,买盘
2153,11:17:50,76.44,-0.01,76,580971,卖盘
2154,11:17:53,76.44,0.0,59,450996,买盘
2155,11:17:56,76.44,0.0,55,420404,买盘
2156,11:17:58,76.43,-0.01,91,695547,卖盘
2157,11:18:03,76.44,0.01,15,114659,买盘
2158,11:18:04,76.45,0.01,92,703286,买盘
2159,11:18:08,76.45,0.0,7,53519,卖盘
2160,11:18:10,76.45,0.0,15,114675,卖盘
2161,11:18:14,76.48,0.03,36,275199,买盘
2162,11:18:18,76.5,0.02,11,84115,买盘
2163,11:18:20,76.44,-0.06,5,38236,卖盘
2164,11:18:26,76.49,0.05,6,45893,买盘
2165,11:18:29,76.49,0.0,87,665484,买盘
2166,11:18:32,76.49,0.0,12,91790,卖盘
2167,11:18:34,76.49,0.0,19,145333,卖盘
2168,11:18:38,76.49,0.0,32,244768,卖盘
2169,11:18:41,76.48,-0.01,181,1384468,卖盘
2170,11:18:43,76.49,0.01,29,221820,买盘
2171,11:18:46,76.48,-0.01,35,267692,卖盘
2172,11:18:50,76.49,0.01,52,397748,买盘
2173,11:18:53,76.48,-0.01,4,30592,卖盘
2174,11:18:56,76.49,0.01,155,1185558,买盘
2175,11:18:59,76.48,-0.01,24,183560,卖盘
2176,11:19:03,76.48,0.0,16,122368,买盘
2177,11:19:05,76.48,0.0,11,84128,买盘
2178,11:19:08,76.48,0.0,51,390045,买盘
2179,11:19:11,76.46,-0.02,222,1697919,卖盘
2180,11:19:14,76.49,0.03,4,30596,买盘
2181,11:19:16,76.49,0.0,10,76487,买盘
2182,11:19:20,76.49,0.0,55,420692,买盘
2183,11:19:22,76.48,-0.01,15,114733,卖盘
2184,11:19:26,76.48,0.0,152,1162462,卖盘
2185,11:19:28,76.49,0.01,61,466534,买盘
2186,11:19:32,76.49,0.0,27,206523,买盘
2187,11:19:35,76.48,-0.01,17,130034,卖盘
2188,11:19:39,76.49,0.01,2,15297,中性盘
2189,11:19:40,76.5,0.01,10,76496,买盘
2190,11:19:43,76.5,0.0,12,91798,买盘
2191,11:19:47,76.48,-0.02,4,30594,卖盘
2192,11:19:51,76.49,0.01,11,84142,买盘
2193,11:19:54,76.5,0.01,21,160615,买盘
2194,11:19:55,76.5,0.0,12,91800,买盘
2195,11:19:59,76.5,0.0,21,160648,买盘
2196,11:20:02,76.5,0.0,53,405504,买盘
2197,11:20:04,76.55,0.05,24,183709,买盘
2198,11:20:07,76.54,-0.01,4,30617,卖盘
2199,11:20:10,76.54,0.0,7,53578,卖盘
2200,11:20:15,76.54,0.0,56,428624,买盘
2201,11:20:16,76.54,0.0,11,84194,买盘
2202,11:20:20,76.54,0.0,4,30616,买盘
2203,11:20:23,76.54,0.0,106,811303,买盘
2204,11:20:27,76.54,0.0,15,114810,买盘
2205,11:20:29,76.55,0.01,102,780772,买盘
2206,11:20:32,76.52,-0.03,23,176036,卖盘
2207,11:20:35,76.57,0.05,41,313898,买盘
2208,11:20:38,76.56,-0.01,2,15313,卖盘
2209,11:20:42,76.57,0.01,2,15314,买盘
2210,11:20:43,76.58,0.01,4,30629,买盘
2211,11:20:47,76.57,-0.01,2,15315,卖盘
2212,11:20:49,76.59,0.02,41,313987,买盘
2213,11:20:53,76.57,-0.02,5,38292,卖盘
2214,11:20:55,76.57,0.0,15,114855,卖盘
2215,11:20:58,76.57,0.0,51,390519,卖盘
2216,11:21:02,76.57,0.0,16,122512,买盘
2217,11:21:04,76.56,-0.01,21,160783,卖盘
2218,11:21:07,76.57,0.01,23,176111,买盘
2219,11:21:10,76.57,0.0,3,22969,买盘
2220,11:21:15,76.56,-0.01,20,153137,卖盘
2221,11:21:18,76.57,0.01,146,1117922,买盘
2222,11:21:20,76.56,-0.01,29,222055,卖盘
2223,11:21:24,76.6,0.04,8,61280,买盘
2224,11:21:26,76.59,-0.01,46,352337,卖盘
2225,11:21:29,76.6,0.01,20,153200,买盘
2226,11:21:32,76.59,-0.01,51,390700,卖盘
2227,11:21:34,76.61,0.02,2,15321,中性盘
2228,11:21:37,76.63,0.02,30,229862,买盘
2229,11:21:41,76.62,-0.01,25,191551,卖盘
2230,11:21:45,76.6,-0.02,39,298818,卖盘
2231,11:21:47,76.59,-0.01,31,237459,卖盘
2232,11:21:49,76.6,0.01,7,53620,买盘
2233,11:21:55,76.6,0.0,13,99580,买盘
2234,11:21:58,76.59,-0.01,33,252759,卖盘
2235,11:22:02,76.59,0.0,11,84257,卖盘
2236,11:22:04,76.6,0.01,8,61274,买盘
2237,11:22:08,76.6,0.0,32,245093,买盘
2238,11:22:12,76.59,-0.01,12,91903,中性盘
2239,11:22:14,76.58,-0.01,19,145523,卖盘
2240,11:22:18,76.59,0.01,7,53612,中性盘
2241,11:22:20,76.57,-0.02,48,367552,卖盘
2242,11:22:24,76.58,0.01,5,38290,买盘
2243,11:22:27,76.59,0.01,21,158152,买盘
2244,11:22:28,76.6,0.01,1,7660,买盘
2245,11:22:32,76.59,-0.01,38,293731,卖盘
2246,11:22:34,76.58,-0.01,3,22975,卖盘
2247,11:22:39,76.58,0.0,16,122529,中性盘
